,Date,Shape,Location,State,Country,Lat,Lng,Closest Airport,Closest Airport Address,Closest Military Base,Closest Military Base Address
432,1/6/2016,Lights Only ,Scottsdale ,AZ ,USA ,33.4941704,-111.9260519,Helipad 2,"7400 East Osborn Road, Scottsdale",Military Items,"5623 W Glendale Ave, Glendale"
433,1/6/2016,Rectangle ,Oswego ,IL ,USA ,41.6828074,-88.35145960000001,DuPage Airport,"2700 International Drive, West Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
434,1/6/2016,Lights Only ,Nashville ,TN ,USA ,36.1626638,-86.7816016,,,US Army Department,"110 9th Ave S, Nashville"
435,1/6/2016,Lights Only ,West Hartford ,CT ,USA ,41.7620842,-72.7420151,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
436,1/6/2016,Lights Only ,Hubertus ,WI ,USA ,43.2364366,-88.221674,General Mitchell International Airport,"5300 South Howell Avenue, Milwaukee",US Army Recruiting,"8333 W Appleton Ave, Milwaukee"
437,1/7/2012,Boomerang/V-Shaped ,Waianae ,HI ,USA ,21.4359641,-158.1848755,Daniel K. Inouye International Airport,"300 Rodgers Blvd, Honolulu",Airsoft Military,"2566 Cartwright Rd, Honolulu"
438,1/7/2015,Disk ,Livingston ,NJ ,USA ,40.7862871,-74.3300842,Newark Liberty International Airport,"3 Brewster Road, Newark",United States Department of the Army,"Area Command, Brooklyn"
439,1/7/2016,Lights Only ,Greenville ,SC ,USA ,34.85261759999999,-82.3940104,,,United States Army Drill Sergeant Association,"359 Ferndale Dr, Spartanburg"
440,1/7/2016,Cigar/Cylinder ,Clanton ,AL ,USA ,32.8387371,-86.6294262,Commander Airpark Inc,Wilsonville,State Military Department,"1720 Cong W L Dickinson Dr, Montgomery"
441,1/7/2016,Lights Only ,Honolulu ,HI ,USA ,21.3069444,-157.8583333,Kuakini Medical Center Heliport,"347 North Kuakini Street, Honolulu",Airsoft Military,"2566 Cartwright Rd, Honolulu"
442,1/7/2016,Lights Only ,Brodheadsville ,PA ,USA ,40.924537,-75.3937949,Lehigh Valley International Airport,"3311 Airport Road, Allentown",US Army Reserve Center,Tobyhanna
443,1/7/2016,Oval ,New York City  ,NY ,USA ,40.7127753,-74.0059728,Saker Aviation Services,"6 East River Greenway, Bikeway",United States Department of the Army,"Area Command, Brooklyn"
444,1/7/2016,Orb/Sphere ,Unity ,PA ,USA ,40.2939739,-79.4478858,SpringHill Suites by Marriott West Mifflin,"1000 Regis Avenue, Pittsburgh",US Navy Department,"625 E Pittsburgh McKeesport Blvd, North Versailles"
445,1/7/2016,Orb/Sphere ,Candler ,NC ,USA ,35.5360973,-82.69273629999999,Asheville Regional Airport,"61 Terminal Drive #1, Fletcher",US Army Reserve,Asheville
446,1/7/2016,Cigar/Cylinder ,Odessa ,TX ,USA ,31.8456816,-102.3676431,Midland International Air & Space Port,"9506 La Force Boulevard, Midland",US Army National Guard,"4501 Andrews Hwy, Odessa"
447,1/8/1970,Diamond ,Houston ,TX ,USA ,29.7604267,-95.3698028,XA19,"410 Bagby Street, Houston",Top Brass Military & Tactical,"2500 North Fwy, Houston"
448,1/8/2016,Lights Only ,Susanville ,CA ,USA ,40.4162842,-120.6530063,Susanville Municipal Airport,"471-920 Johnstonville Drive, Susanville",Sierra Army Depot,"74 Currant St Box 5000, Herlong"
449,1/8/2016,Lights Only ,Meridian ,ID ,USA ,43.6121087,-116.3915131,Boise Airport,"3201 West Airport Way #1000, Boise",US Army Department,"4279 W Harvard St, Boise"
450,1/8/2016,Lights Only ,Surprise ,AZ ,USA ,33.6292337,-112.3679279,Phoenix Sky Harbor International Airport,"3400 East Sky Harbor Boulevard, Phoenix",Military Items,"5623 W Glendale Ave, Glendale"
451,1/8/2016,Other ,Birmingham ,AL ,USA ,33.5185892,-86.8103567,Alabama Power Headquarters Heliport,Birmingham,Sumpter Smith Air National Guard Base,"5401 E Lake Blvd, Birmingham"
452,1/8/2016,Oval ,Issaquah ,WA ,USA ,47.5301011,-122.0326191,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
453,1/8/2016,Lights Only ,Royal Oak ,MI ,USA ,42.4894801,-83.1446485,,,US Army Department,"2254 Crooks Rd, Rochester Hills"
454,1/8/2016,Circle ,Pasadena ,TX ,USA ,29.6910625,-95.2091006,George Bush Intercontinental Airport,"2800 North Terminal Road, Houston",Top Brass Military & Tactical,"2500 North Fwy, Houston"
455,1/8/2016,Lights Only ,Las Vegas ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
456,1/9/2016,Triangle ,Rockville ,VA ,USA ,37.7259444,-77.67881729999999,Richmond International Airport,"1 Richard E Byrd Terminal Dr, Richmond",US Army Garrison Fort A.P. Hill HQ,"13 A P Hill Dr, Fort A.P. Hill"
457,1/9/2016,Lights Only ,Corona del Mar ,CA ,USA ,33.5978595,-117.8730142,John Wayne Airport,"18601 Airport Way, Santa Ana",US Army Department,Los Alamitos
458,1/9/2016,Lights Only ,Hampshire ,IL ,USA ,42.0978027,-88.53036430000002,DuPage Airport,"2700 International Drive, West Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
459,1/9/2016,Other ,Hutchinson ,KS ,USA ,38.0608445,-97.92977429999999,,,US Army Reserve,"2204 E 11th Ave, Hutchinson"
460,1/9/2016,Orb/Sphere ,Pueblo ,CO ,USA ,38.2544472,-104.6091409,Pueblo Memorial Airport,"31201 Bryan Circle, Pueblo",Military Surplus Store,"206 S Union Ave, Pueblo"
461,1/9/2016,Lights Only ,Bainbridge Island ,WA ,USA ,47.62487910000001,-122.5210007,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
462,10/1/1972,Oval ,New Washington ,OH ,USA ,40.9622784,-82.85435009999999,Mansfield Lahm Regional Airport,"2000 Harrington Memorial Road, Mansfield",US Army Reserve,"1119 W Mason Rd, Milan"
463,10/1/2002,Lights Only ,Duluth ,MN ,USA ,46.78667189999999,-92.1004852,Duluth International Airport,"4701 Grinden Drive, Duluth",US Army Reserve,"1500 St Louis Ave, Duluth"
464,10/1/2011,Triangle ,Union ,WV ,USA ,37.591512,-80.5436807,Greenbrier Valley Airport LWB,"558 Airport Road, Lewisburg",US Army Reserve Center,"1915 Roanoke Blvd, Salem"
465,10/10/2015,Triangle ,Kettering ,OH ,USA ,39.68950359999999,-84.1688274,Dayton International Airport,"3600 Terminal Drive, Dayton",US Army Transportation,"1515 W High St, Springfield"
466,10/14/1968,Cigar/Cylinder ,Buffalo ,NY ,USA ,42.88644679999999,-78.8783689,Compass East,"Michigan Avenue, Buffalo",Military,Buffalo
467,10/15/1973,Disk ,Pascagoula ,MS ,USA ,30.3657552,-88.5561272,Mobile Regional Airport,"8400 Airport Boulevard, Mobile",US Army Reserve,"1900 Commanders Dr, Mobile"
468,10/15/1974,Triangle ,Big Sandy ,TX ,USA ,32.58375210000001,-95.1088328,East Texas Regional Airport,"269 Terminal Circle, Longview",US Army Tyler CO HQ,"1201 E 5th St, Tyler"
469,10/15/1981,Orb/Sphere ,Beverly Shores ,IN ,USA ,41.69253810000001,-86.9775319,Michigan City Municipal Airport - Phillips Field,"1300 Indiana 212, Michigan City",US Army Reserve,"8100 Broadway, Merrillville"
470,10/15/2006,Triangle ,Mettawa ,IL ,USA ,42.2333571,-87.9259058,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
471,10/15/2006,Oval ,Howland ,OH ,USA ,41.2576207,-80.7325287,Youngstown-Warren Regional Airport,"1453 Youngstown Kingsville Road, Vienna",US Army Department,"2313 W State St, New Castle"
472,10/15/2015,Lights Only ,Augusta ,KS ,USA ,37.6866844,-96.9767023,Wichita Dwight D. Eisenhower National Airport,"2277 Eisenhower Airport Parkway, Wichita",US Air Force Base Exchange,"53328 S Derby St bldg 352, McConnell AFB"
473,10/15/2015,Circle ,Indianapolis ,IN ,USA ,39.768403,-86.158068,BAA Indianapolis LLC,"51 South New Jersey Street, Indianapolis",Indiana Army National Guard SSG Wilson,"707 S Rangeline Rd, Carmel"
474,10/15/2015,Other ,Ashville ,NY ,USA ,42.096446,-79.3756044,Chautauqua County Jamestown Airport,"3163 Airport Drive, Jamestown",Military & Naval Affairs Division,"1 Newton St, Dunkirk"
475,10/15/2015,Rectangle ,Windsor ,CO ,USA ,40.4774818,-104.9013617,Northern Colorado Regional Airport,"4900 Earhart Road, Loveland",Army Recruiting Longmont,"1834 Main St Unit 3, Longmont"
476,10/16/2010,Other ,Golden Valley ,AZ ,USA ,35.2233311,-114.2230108,Laughlin/Bullhead International Airport,"2550 Laughlin View Drive, Bullhead City",Army Recruiting Bullhead City,"967 Hancock Rd Suite 149, Bullhead City"
477,10/18/2013,Other ,Slidell ,LA ,USA ,30.2751945,-89.78117449999999,New Orleans Lakefront Airport,"6001 Stars and Stripes Boulevard #219 Suite 204, New Orleans",U.S. Army Recruiting Station,"1665 Dove Park Rd, Mandeville"
478,10/2/2015,Orb/Sphere ,Annapolis ,MD ,USA ,38.9784453,-76.4921829,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,US Military District-Wa Public,Washington
479,10/2/2015,Lights Only ,Copperopolis ,CA ,USA ,37.9810358,-120.6418716,Modesto City–County Airport,"617 Airport Way, Modesto",GoArmy Modesto,"2100 Standiford Ave suite g-1, Modesto"
480,10/20/1976,Disk ,Davidsonville ,MD ,USA ,38.9227639,-76.62855449999999,Norwood,Sandy Spring,US Army Department,"5611 Columbia Pike, Falls Church"
481,10/21/1973,Disk ,Baltimore ,MD ,USA ,39.2903848,-76.6121893,Baltimore Police Department Heliport,"East Baltimore Street, Baltimore",US Army Department,"5611 Columbia Pike, Falls Church"
482,10/21/2012,Oval ,Daly City ,CA ,USA ,37.6879241,-122.4702079,,,US Defense Department,"1265 Borregas Ave, Sunnyvale"
483,10/21/2015,Pyramid ,Altus ,OK ,USA ,34.637765,-99.3340442,Pinson's Cottonpatch Airport,Tipton,Us Air Force,"308 1st St #1307, Altus Afb"
484,10/21/2015,Unknown ,Dallas ,GA ,USA ,33.9244531,-84.8413056,Hartsfield-Jackson Atlanta International Airport,"6000 North Terminal Parkway, Atlanta",Military Depot,"13680 Arnold Mill Rd A, Roswell"
485,10/22/2013,Lights Only ,Varnville ,SC ,USA ,32.8504445,-81.07927219999999,Sugar Hill Airport,Allendale,National Guard,"2049 Wichman St, Walterboro"
486,10/23/2014,Diamond ,Lexington Park ,MD ,USA ,38.2575517,-76.4620928,Whithall Farm Airport-1VG2,"389 Whitehall Road, Montross",Navy United States Department,"47298 Tate Rd, Patuxent River"
487,10/25/2014,Fireball ,Mount Vernon ,IL ,USA ,38.3172714,-88.9031201,Mt. Vernon Outland Airport,"100 Aviation Drive, Mount Vernon",US Army Reserve,"New Route 13 W, Marion"
488,10/26/1977,Disk ,Quaker City ,OH ,USA ,39.9700707,-81.2992797,Heliport-08G,"14755 Cadiz Road, Lore City",US Army Department,"1370 WV-2, New Martinsville"
489,10/27/2014,Triangle ,Houston ,TX ,USA ,29.7604267,-95.3698028,XA19,"410 Bagby Street, Houston",Top Brass Military & Tactical,"2500 North Fwy, Houston"
490,10/28/2015,Orb/Sphere ,Prior Lake ,MN ,USA ,44.7132969,-93.4227274,Minneapolis−Saint Paul International Airport,MN,US Army Department,"1 Federal Dr, St Paul"
491,10/29/2015,Disk ,Spanaway ,WA ,USA ,47.103988,-122.4345661,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Us Army,"13 A Bldg99, Lewis Mcchord"
492,10/30/2015,Diamond ,Dayton ,OR ,USA ,45.2208044,-123.0755879,Harchenko Industrial Airport,Brooks,Military Department,"1776 Militia Way SE, Salem"
493,10/31/2015,Cigar/Cylinder ,Fridley ,MN ,USA ,45.0860765,-93.2632821,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
494,10/31/2015,Lights Only ,Columbia ,TN ,USA ,35.6150716,-87.0352831,Trione Airfield,Eagleville,Army National Guard,"2398 Industrial 38478, Park St, Pulaski"
495,10/5/2002,Cigar/Cylinder ,Arizona?? ,AZ ,USA ,34.0489281,-111.0937311,Payson Airport,"806 West Airport Road, Payson",Military Sinkhole,"Military Sinkhole, Arizona 85541, USA"
496,10/6/1974,Unknown ,New Orleans ,LA ,USA ,29.95106579999999,-90.0715323,TMC Helipad,"1415-1469 Tulane Avenue, New Orleans",United States Department of the Navy,"3827 Russell Dr, Belle Chasse"
497,10/6/1993,Disk ,Little Torch Key ,FL ,USA ,24.667457,-81.3908039,Key West International Airport,"3491 South Roosevelt Boulevard, Key West",Us Army,Key West
498,10/6/2007,Circle ,LaCrosse ,FL ,USA ,29.84329769999999,-82.404833,Gainesville Regional Airport,"3880 Northeast 39th Avenue A, Gainesville",Army Recruiting Office Lake City,"2941 W US Hwy 90, Lake City"
499,10/6/2013,Circle ,Cedar Lake  ,OK ,USA ,34.7810119,-94.6973653,Rich Mountain VORTAC PGO 113.5,"19030 Oklahoma 1, Hodgen",Army National Guard Recruiting,"1507 S McKenna St, Poteau"
500,10/8/2015,Lights Only ,Canadian ,TX ,USA ,35.91282,-100.3820772,Hemphill County Airport,"255 Airport Road, Canadian",Old Military Road Campground,Canadian
501,10/8/2015,Fireball ,New Kensington ,PA ,USA ,40.5697892,-79.7647705,SpringHill Suites by Marriott West Mifflin,"1000 Regis Avenue, Pittsburgh",US Navy Department,"625 E Pittsburgh McKeesport Blvd, North Versailles"
502,10/8/2015,Circle ,Poplar ,MT ,USA ,48.1130741,-105.1983148,L.M. Clayton Airport,"7057 Montana 25, Wolf Point",American Legion,"127 A St W, Poplar"
503,10/9/2015,Triangle ,Exeter ,NH ,USA ,42.9814292,-70.9477546,Manchester-Boston Regional Airport,"1 Airport Road, Manchester",US Army Department,"1059 Canal St, Manchester"
504,11/13/2015,Fireball ,Anaheim ,CA ,USA ,33.8365932,-117.9143012,,,US Army Department,Los Alamitos
505,11/14/2011,Orb/Sphere ,Fort Wayne ,IN ,USA ,41.079273,-85.1393513,Reichhart,New Haven,US Army Department,"4311 Engle Ridge Dr, Fort Wayne"
506,11/14/2015,Other ,New Orleans ,LA ,USA ,29.95106579999999,-90.0715323,TMC Helipad,"1415-1469 Tulane Avenue, New Orleans",United States Department of the Navy,"3827 Russell Dr, Belle Chasse"
507,11/15/2004,Triangle ,Ft. Sill ,OK ,USA ,34.5938359,-98.4184224,Lawton-Fort Sill Regional Airport,"Terminal, 3401 Southwest 11th Street, Lawton",US Army Department,"2936 Currie Rd, Fort Sill"
508,11/16/2015,Oval ,Sacramento ,CA ,USA ,38.5815719,-121.4943996,,,270th Military Police Company,"8410 Okinawa St, Sacramento"
509,11/17/2014,Cigar/Cylinder ,Suffolk ,VA ,USA ,36.7282054,-76.5835621,Norfolk International Airport,"2200 Norview Avenue, Norfolk",Military Circle,"880 N Military Hwy, Norfolk"
510,11/17/2015,Lights Only ,Warwick ,RI ,USA ,41.7001009,-71.4161671,T. F. Green Airport,"2000 Post Road, Warwick",Military Department,"Fairview Ave, Rehoboth"
511,11/18/2015,Other ,Taylor ,MO ,USA ,39.9381011,-91.52376629999999,Quincy Regional Airport,"1645 Illinois 104, Quincy",Hannibal Army Reserve Center,"4500 Paris Gravel Rd, Hannibal"
512,11/18/2015,Circle ,Nashville ,TN ,USA ,36.1626638,-86.7816016,,,US Army Department,"110 9th Ave S, Nashville"
513,11/18/2015,Oval ,Ogden ,UT ,USA ,41.223,-111.9738304,Ogden-Hinckley Airport,"3909 Airport Road, Ogden",U.S. Army Recruiting Station,"273 W 500 S, Bountiful"
514,11/20/2001,Cigar/Cylinder ,Shiner ,TX ,USA ,29.4291304,-97.1705425,Roger Dreyer Municipal Airport,Gonzales,US National Guard,"1820 St Joseph St, Gonzales"
515,11/20/2015,Circle ,Rochester ,NH ,USA ,43.304526,-70.97561859999999,Portsmouth International Airport at Pease,"36 Airline Avenue, Portsmouth",US Army Department,"1059 Canal St, Manchester"
516,11/20/2015,Triangle ,rockford ,IL ,USA ,42.2711311,-89.0939952,Chicago Rockford International Airport,"2 Airport Circle, Rockford",US Army Reserve,"2426 Prairie Ave, Beloit"
517,11/22/2013,Other ,Columbus ,OH ,USA ,39.9611755,-82.99879419999999,Ohio Building Authority Heliport,"30 East Broad Street, Columbus","Motts Military Museum, Inc.","5075 S Hamilton Rd, Groveport"
518,11/22/2015,Other ,Tallahassee ,FL ,USA ,30.4382559,-84.28073289999999,,,MILITARY RAPIDS ID CARD OFFICE,"1225 Easterwood Dr, Tallahassee"
519,11/22/2015,Boomerang/V-Shaped ,Salem ,OH ,USA ,40.9008923,-80.8567501,Youngstown-Warren Regional Airport,"1453 Youngstown Kingsville Road, Vienna",US Army Reserve,"150 Janet St, Beaver Falls"
520,11/23/1932,Circle ,Washington ,VT ,USA ,44.105619,-72.43260099999999,Wentworth Aerodrome-NH96,"45 Wentworth Village Road, Wentworth",Army Mountain Warfare School,"8 Mountain School Rd, Jericho"
521,11/23/2015,Lights Only ,Oklahoma City ,OK ,USA ,35.4675602,-97.5164276,St. Anthony Heliport,Oklahoma City,US Army Recruiting Office Moore,"9208 S. Western Brookwood Shopping Center, Oklahoma City"
522,11/24/2015,Unknown ,Naugatuck ,CT ,USA ,41.485921,-73.0506972,Rentschler Heliport,East Hartford,Army Reserve Unit,"87 Wooster Heights, Danbury"
523,11/25/2011,Other ,Palmetto Bay ,FL ,USA ,25.6217715,-80.3247748,Miami Executive Airport (KTMB),"12800 Southwest 145th Avenue, Miami",US Marine Corps Reserve Training,"18650 NW 62nd Ave, Hialeah"
524,11/25/2015,Circle ,Chicago ,IL ,USA ,41.8781136,-87.6297982,MAG USA,"100 North LaSalle Street, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
525,11/25/2015,Fireball ,Ft. Myers Beach ,FL ,USA ,26.4520248,-81.948145,Southwest Florida International Airport,"11000 Terminal Access Road, Fort Myers",Military Recruiting Office- U.S. Army Naples,"2275 Pine Ridge Rd, Naples"
526,11/26/2014,Lights Only ,Wolf Creek ,MT ,USA ,47.006054,-112.0691697,Helena Regional Airport,"2850 Mercer Loop, Helena",Military Academy,Helena
527,11/27/2015,Teardrop ,Middletown ,RI ,USA ,41.5218243,-71.2834538,T. F. Green Airport,"2000 Post Road, Warwick",Military Department,"Fairview Ave, Rehoboth"
528,11/28/2015,Other ,Sonoma ,CA ,USA ,38.291859,-122.4580356,Napa County Airport,"2030 Airport Road, Napa",US Army Department,"711 Hillcrest Ave, Benicia"
529,11/28/2015,Lights Only ,Torrance ,CA ,USA ,33.8358492,-118.3406288,Cosmodyne Heliport,Torrance,US Army Department,Los Alamitos
530,11/28/2015,Circle ,Continental Divide ,NM ,USA ,35.4251626,-108.315986,Ramah Lake Airstrip,Ramah,US Army National Guard Recruit,"2001 E Santa Fe Ave, Grants"
531,11/30/1901,Other ,Yuma ,AZ ,USA ,32.6926512,-114.6276916,Yuma International Airport,"2191 East 32nd Street #218, Yuma",US Navy Department,"Marine Corps Air Station, Yuma"
532,11/4/1989,Orb/Sphere ,Paris ,KY ,USA ,38.2097987,-84.2529869,Blue Grass Airport,"4000 Terminal Drive, Lexington",Military Interstate Children's Compact Commission,"2760 Research Park Dr, Lexington"
533,11/4/2015,Lights Only ,Paris-Winchester ,KY ,USA ,37.9993965,-84.198122,Blue Grass Airport,"4000 Terminal Drive, Lexington",Military Interstate Children's Compact Commission,"2760 Research Park Dr, Lexington"
534,11/6/2015,Triangle ,Rancho Cucamonga ,CA ,USA ,34.10639889999999,-117.5931084,,,US Army Department,Los Alamitos
535,11/7/1948,Disk ,Brownstown ,IN ,USA ,38.87894259999999,-86.0419247,Harrod/Rose,"1739 North Slab Road, Scottsburg",Us Army,"11450 IN-62, Charlestown"
536,11/7/2015,Unknown ,Phoenix ,AZ ,USA ,33.4483771,-112.0740373,Phoenix Mesa,Phoenix,Military Items,"5623 W Glendale Ave, Glendale"
537,11/7/2015,Diamond ,Apple Valley ,CA ,USA ,34.5008311,-117.1858759,San Bernardino International Airport,"1601 East 3rd Street #100, San Bernardino","Army Recruiting Office San Bernadino, CA","1631 E Highland Ave, San Bernardino"
538,11/7/2015,Cigar/Cylinder ,East Irondequoit ,NY ,USA ,43.2015156,-77.55621,Greater Rochester International Airport,"1200 Brooks Avenue, Rochester",Military & Naval Affairs Division,"100 Patriot Way, Rochester"
539,11/7/2015,Unknown ,Bakersfield ,CA ,USA ,35.3732921,-119.0187125,,,US Army Department,"1512 S P St, Bakersfield"
540,12/1/2007,Cigar/Cylinder ,Scipio ,IN ,USA ,39.078988,-85.7188168,Greensburg Decatur Co Airport,Greensburg,US Army Reserve,"601 W Armory Pl, Scottsburg"
541,12/1/2015,Unknown ,Camano Island ,WA ,USA ,48.17398619999999,-122.5282138,Paine Field,"3220 100th Street Southwest, Everett",Armed Forces Reserve Center,"13613 40th Ave NE, Marysville"
542,12/1/2015,Triangle ,Leesville ,SC ,USA ,33.9163501,-81.5132276,Columbia Metropolitan Airport,"3250 Airport Boulevard, West Columbia",US Army Reserve Training,"1950 Whiskey Rd, Aiken"
543,12/1/2015,Cross ,Brookfield ,IL ,USA ,41.8239203,-87.8517253,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
544,12/10/2015,Triangle ,Bluff City ,TN ,USA ,36.4742705,-82.2609685,Tri-Cities Airport,"2525 Tennessee 75 Suite 301, Blountville",Military Order of World Wars,"435 Lee St, Arlington"
545,12/10/2015,Rectangle ,Parker ,AZ ,USA ,34.1500162,-114.2891177,Gene Wash Reservoir Airport,Parker Dam,Army Recruiting Lake Havasu City,"85 N Lake Havasu Ave Suite 104, Lake Havasu City"
546,12/11/2015,Lights Only ,Gilbert ,AZ ,USA ,33.3528264,-111.789027,,,Military Items,"5623 W Glendale Ave, Glendale"
547,12/11/2015,Fireball ,Sacramento ,CA ,USA ,38.5815719,-121.4943996,,,270th Military Police Company,"8410 Okinawa St, Sacramento"
548,12/11/2015,Circle ,Oklahoma City ,OK ,USA ,35.4675602,-97.5164276,St. Anthony Heliport,Oklahoma City,US Army Recruiting Office Moore,"9208 S. Western Brookwood Shopping Center, Oklahoma City"
549,12/12/2015,Lights Only ,Rapid City ,SD ,USA ,44.0805434,-103.2310149,Rapid City Regional Airport,"4550 Terminal Road, Rapid City",Us Army ROTC,"501 E St Joseph St, Rapid City"
550,12/12/2015,Circle ,Aliso Viejo ,CA ,USA ,33.5684605,-117.7262981,,,US Army Department,Los Alamitos
551,12/13/2015,Unknown ,Fogelsville ,PA ,USA ,40.5832443,-75.6326395,Lehigh Valley International Airport,"3311 Airport Road, Allentown",US Army Reserve,"250 Washington Ave, Hazle Township"
552,12/14/2015,Orb/Sphere ,Madison ,MS ,USA ,32.4618086,-90.1153638,Jackson-Medgar Wiley Evers International Airport,"100 International Drive, Jackson",National Guard,"138 Military Dr, Flowood"
553,12/14/2015,Fireball ,Elk City ,OK ,USA ,35.4119944,-99.4042592,Oklahoma Air and Space Port,"121 1st Street, Burns Flat",National Guard Armory,"609 W E Ave # 1, Elk City"
554,12/14/2015,Disk ,Durham ,NC ,USA ,35.9940329,-78.898619,Raleigh-Durham International Airport,"John Brantley Boulevard, Morrisville",US Army Department,Durham
555,12/14/2015,Orb/Sphere ,San Jose ,CA ,USA ,37.3382082,-121.8863286,,,US Defense Department,"1265 Borregas Ave, Sunnyvale"
556,12/15/1977,Triangle ,Milpitas  ,CA ,USA ,37.4323341,-121.8995741,Norman Y. Mineta San Jose International Airport,"1701 Airport Boulevard, San Jose",US Defense Department,"1265 Borregas Ave, Sunnyvale"
557,12/15/1984,Other ,Las Vegas in desert ,NV ,USA ,36.200506,-115.159912,McCarran International Airport,"5757 Wayne Newton Boulevard, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
558,12/15/2015,Triangle ,Bellingham ,WA ,USA ,48.7519112,-122.4786854,Bellingham International Airport,"4255 Mitchell Way, Bellingham",Military Facilities Site & Armoury,"5500 No 4 Rd, Richmond"
559,12/15/2015,Fireball ,Ewing ,NJ ,USA ,40.2599864,-74.79091249999999,Bradford Field,Flemington,Defense Logistics Agency Troop Support,"700 Robbins St, Philadelphia"
560,12/15/2015,Lights Only ,Millsboro ,DE ,USA ,38.59150229999999,-75.2913018,Salisbury Regional Airport,"5485 Airport Terminal Road a, Salisbury",Military Exchange,"38660 Sussex Hwy, Delmar"
561,12/15/2015,Lights Only ,Larned ,KS ,USA ,38.18056929999999,-99.09871299999999,Larned-Pawnee County Airport,"1056 O Road, Larned",US Army Reserve,"2222 19th St, Great Bend"
562,12/15/2015,Lights Only ,Camden ,MI ,USA ,41.7522716,-84.7577335,A C Miller Airport,"4291 Miller Road, Osseo",Morse military surplus,"106 S Main St #3, Brooklyn"
563,12/15/2015,Oval ,Otay Mesa ,CA ,USA ,32.5594732,-116.9734685,San Diego International Airport,"3225 North Harbor Drive, San Diego",Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
564,12/16/2015,Lights Only ,Michigan City ,IN ,USA ,41.70753939999999,-86.8950297,South Bend International Airport,"4477 Progress Drive, South Bend",US Army Reserve,"8100 Broadway, Merrillville"
565,12/16/2015,Cigar/Cylinder ,St. Paul ,MN ,USA ,44.9537029,-93.0899578,Saint Paul Ramsey Medical Center Heliport,Saint Paul,Military Issue,"640 Taft St NE, Minneapolis"
566,12/17/2015,Oval ,Chandler ,AZ ,USA ,33.3061605,-111.8412502,,,Military Items,"5623 W Glendale Ave, Glendale"
567,12/17/2015,Other ,Bandera ,TX ,USA ,29.7266131,-99.0736462,South Texas Regional Airport,"700 Vandenberg Road, Hondo",Us Army,"7830 Louis Pasteur Dr, San Antonio"
568,12/17/2015,Fireball ,Cumming ,GA ,USA ,34.2073196,-84.14019259999999,DeKalb-Peachtree Airport,"2000 Airport Road, Atlanta",Military Depot,"13680 Arnold Mill Rd A, Roswell"
569,12/17/2015,Rectangle ,Lee ,MA ,USA ,42.3042151,-73.2481951,Westfield-Barnes Regional Airport,"110 Airport Road, Westfield",US Army Department,"445 Broadway, Albany"
570,12/17/2015,Disk ,Madison ,MS ,USA ,32.4618086,-90.1153638,Jackson-Medgar Wiley Evers International Airport,"100 International Drive, Jackson",National Guard,"138 Military Dr, Flowood"
571,12/17/2015,Circle ,Baton Rouge ,LA ,USA ,30.4514677,-91.18714659999999,Baton Rouge Metropolitan Airport,"9430 Jackie Cochran Dr, Baton Rouge",US Army Department,"2101 Ernest Wilson Dr, Port Allen"
572,12/17/2015,Oval ,Milwaukie ,OR ,USA ,45.4465305,-122.6322812,Clackamas County Redsoils Heliport,Oregon City,Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
573,12/17/2015,Cigar/Cylinder ,Port Isabel ,TX ,USA ,26.0734119,-97.2085844,Brownsville South Padre Island International Airport,"700 Amelia Earhart Drive, Brownsville",Marine Military Academy,"320 Iwo Jima Blvd, Harlingen"
574,12/17/2015,Cigar/Cylinder ,Victoria ,TX ,USA ,28.8052674,-97.0035982,Gulf Coast Airport,Tivoli,Army Recruiting Office Victoria,"6412 N Navarro St suite l, Victoria"
575,12/17/2015,Triangle ,Arabi ,GA ,USA ,31.8356967,-83.71390869999999,Crowe Airport,Sylvester,Defense Department,"620 E 8th Ave, Cordele"
